,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,income_cat,bedrooms_per_room
18205,-122.05,37.38,29.0,1875.0,340.0,816.0,350.0,5.4351,<1H OCEAN,4,0.18133333333333335
18206,-122.06,37.38,20.0,4293.0,1272.0,2389.0,1210.0,4.2719,NEAR BAY,3,0.2962962962962963
18207,-122.05,37.37,27.0,2687.0,768.0,1362.0,725.0,3.4028,<1H OCEAN,3,0.28582061778935614
18208,-122.05,37.39,25.0,347.0,82.0,148.0,77.0,4.4531,<1H OCEAN,3,0.23631123919308358
18209,-122.06,37.4,21.0,12855.0,3226.0,7273.0,3052.0,4.3351,NEAR BAY,3,0.2509529366005445
18210,-122.06,37.39,26.0,18.0,4.0,8.0,4.0,3.75,NEAR BAY,3,0.2222222222222222
18211,-122.06,37.39,22.0,1236.0,290.0,413.0,274.0,3.6875,NEAR BAY,3,0.23462783171521034
18212,-122.06,37.38,20.0,3401.0,768.0,1497.0,747.0,4.2188,NEAR BAY,3,0.22581593648926787
18213,-122.06,37.38,21.0,1798.0,399.0,837.0,410.0,5.6999,NEAR BAY,4,0.22191323692992213
18214,-122.06,37.37,18.0,3058.0,661.0,1377.0,675.0,6.1299,<1H OCEAN,5,0.21615434924787444
18215,-122.06,37.38,20.0,2976.0,766.0,1227.0,634.0,4.8625,NEAR BAY,4,0.25739247311827956
18216,-122.07,37.39,19.0,1465.0,342.0,646.0,345.0,4.712,NEAR BAY,4,0.2334470989761092
18217,-122.08,37.4,23.0,806.0,158.0,373.0,156.0,5.9291,NEAR BAY,4,0.19602977667493796
18218,-122.07,37.4,16.0,3352.0,813.0,1440.0,729.0,3.7359,NEAR BAY,3,0.2425417661097852
18219,-122.07,37.41,26.0,1184.0,225.0,815.0,218.0,5.7657,NEAR BAY,4,0.19003378378378377
18220,-122.07,37.4,15.0,2940.0,910.0,943.0,711.0,4.359,NEAR BAY,3,0.30952380952380953
18221,-122.08,37.4,19.0,3565.0,858.0,1639.0,744.0,4.1544,NEAR BAY,3,0.24067321178120618
18222,-122.08,37.4,25.0,1750.0,341.0,999.0,319.0,5.806,NEAR BAY,4,0.19485714285714287
18223,-122.08,37.41,20.0,1896.0,456.0,1069.0,436.0,4.6875,NEAR BAY,4,0.24050632911392406
18224,-122.09,37.4,36.0,1575.0,379.0,1036.0,382.0,5.1408,NEAR BAY,4,0.24063492063492065
18225,-122.1,37.41,33.0,6277.0,1274.0,3025.0,1211.0,5.4721,NEAR BAY,4,0.20296319898040466
18226,-122.09,37.41,8.0,1480.0,414.0,856.0,445.0,2.8203,NEAR BAY,2,0.2797297297297297
18227,-122.09,37.41,14.0,753.0,193.0,421.0,153.0,4.2463,NEAR BAY,3,0.25630810092961487
18228,-122.09,37.41,18.0,1476.0,473.0,838.0,415.0,3.575,NEAR BAY,3,0.32046070460704607
18229,-122.09,37.4,22.0,1489.0,436.0,662.0,470.0,3.5179,NEAR BAY,3,0.2928139691067831
18230,-122.09,37.4,17.0,748.0,184.0,412.0,180.0,3.4375,NEAR BAY,3,0.24598930481283424
18231,-122.09,37.42,23.0,4874.0,1251.0,2699.0,1163.0,3.8003,NEAR BAY,3,0.2566680344686089
18232,-122.11,37.41,27.0,5110.0,1599.0,2764.0,1482.0,3.4198,NEAR BAY,3,0.31291585127201565
18233,-122.09,37.4,26.0,3218.0,1021.0,2087.0,964.0,3.2875,NEAR BAY,3,0.31727781230578
18234,-122.1,37.4,27.0,3410.0,1156.0,2314.0,1086.0,3.4868,NEAR BAY,3,0.33900293255131964
18235,-122.1,37.4,23.0,1755.0,508.0,1374.0,506.0,4.3077,NEAR BAY,3,0.28945868945868947
18236,-122.1,37.4,19.0,1085.0,288.0,1009.0,305.0,3.9091,NEAR BAY,3,0.2654377880184332
18237,-122.11,37.4,16.0,1994.0,489.0,1173.0,472.0,4.1875,NEAR BAY,3,0.24523570712136408
18238,-122.11,37.4,15.0,255.0,63.0,138.0,74.0,4.6591,NEAR BAY,4,0.24705882352941178
18239,-122.1,37.4,23.0,514.0,210.0,367.0,206.0,3.1736,NEAR BAY,3,0.4085603112840467
18240,-122.08,37.4,52.0,766.0,203.0,448.0,196.0,2.5208,NEAR BAY,2,0.2650130548302872
18241,-122.09,37.39,43.0,2065.0,535.0,1029.0,500.0,3.7318,NEAR BAY,3,0.25907990314769974
18242,-122.09,37.39,30.0,1722.0,490.0,1057.0,517.0,3.725,NEAR BAY,3,0.2845528455284553
18243,-122.09,37.4,24.0,3983.0,1126.0,2645.0,1072.0,3.6742,NEAR BAY,3,0.2827014812955059
18244,-122.08,37.39,44.0,1498.0,430.0,848.0,400.0,2.8438,NEAR BAY,2,0.2870493991989319
18245,-122.08,37.39,46.0,1115.0,248.0,543.0,248.0,3.2083,NEAR BAY,3,0.22242152466367712
18246,-122.08,37.39,4.0,2292.0,599.8252336386095,1050.0,584.0,4.8036,NEAR BAY,4,0.26170385411806696
18247,-122.07,37.39,30.0,1695.0,480.0,932.0,447.0,3.5045,NEAR BAY,3,0.2831858407079646
18248,-122.07,37.39,37.0,1169.0,239.0,589.0,249.0,5.0131,NEAR BAY,4,0.20444824636441403
18249,-122.07,37.38,26.0,1272.0,306.0,562.0,284.0,4.5644,NEAR BAY,4,0.24056603773584906
18250,-122.08,37.39,39.0,2210.0,483.0,1023.0,450.0,4.5833,NEAR BAY,4,0.21855203619909502
18251,-122.1,37.39,31.0,1117.0,304.0,591.0,302.0,3.5909,NEAR BAY,3,0.2721575649059982
18252,-122.1,37.39,36.0,1860.0,367.0,794.0,366.0,5.0871,NEAR BAY,4,0.19731182795698926
18253,-122.09,37.39,34.0,1508.0,483.0,774.0,443.0,2.7279,NEAR BAY,2,0.3202917771883289
18254,-122.09,37.39,36.0,1035.0,196.0,475.0,205.0,5.5385,NEAR BAY,4,0.18937198067632852
18255,-122.09,37.38,34.0,1959.0,342.0,849.0,357.0,6.2884,NEAR BAY,5,0.17457886676875958
18256,-122.09,37.38,36.0,2587.0,416.0,1055.0,410.0,6.1995,NEAR BAY,5,0.16080402010050251
18257,-122.08,37.38,33.0,2771.0,659.0,1496.0,581.0,3.4042,NEAR BAY,3,0.23782028148682785
18258,-122.08,37.38,36.0,857.0,156.0,448.0,168.0,5.0086,NEAR BAY,4,0.18203033838973162
18259,-122.08,37.38,36.0,1199.0,198.0,485.0,199.0,5.0796,NEAR BAY,4,0.1651376146788991
18260,-122.08,37.38,36.0,782.0,130.0,348.0,128.0,6.828,NEAR BAY,5,0.16624040920716113
18261,-122.08,37.37,29.0,1229.0,215.36826825603913,707.0,194.0,7.1108,NEAR BAY,5,0.17523862347928326
18262,-122.09,37.37,27.0,1269.0,186.0,464.0,182.0,6.8374,NEAR BAY,5,0.14657210401891252
18263,-122.09,37.37,34.0,2165.0,355.0,776.0,339.0,5.2971,NEAR BAY,4,0.16397228637413394
18264,-122.08,37.38,25.0,830.0,228.0,368.0,174.0,3.3917,NEAR BAY,3,0.2746987951807229
18265,-122.07,37.37,22.0,3770.0,727.0,1657.0,762.0,4.8021,NEAR BAY,4,0.19283819628647214
18266,-122.07,37.37,30.0,2937.0,407.0,1097.0,407.0,7.9813,NEAR BAY,5,0.13857677902621723
18267,-122.07,37.36,21.0,3244.0,426.0,1158.0,415.0,7.5,<1H OCEAN,5,0.1313193588162762
18268,-122.06,37.36,34.0,1747.0,250.0,662.0,257.0,6.8268,<1H OCEAN,5,0.14310246136233543
18269,-122.07,37.36,28.0,4612.0,608.0,1686.0,567.0,10.0346,<1H OCEAN,5,0.13183000867302688
18270,-122.08,37.36,31.0,2717.0,376.0,1001.0,381.0,9.281,NEAR BAY,5,0.13838792786161208
18271,-122.09,37.36,37.0,1550.0,238.0,805.0,250.0,5.0222,NEAR BAY,4,0.15354838709677418
18272,-122.09,37.36,37.0,2269.0,325.0,930.0,321.0,7.5274,NEAR BAY,5,0.14323490524460114
18273,-122.08,37.36,28.0,2181.0,284.0,728.0,238.0,8.2266,NEAR BAY,5,0.130215497478221
18274,-122.06,37.35,30.0,2040.0,294.0,787.0,278.0,8.758,<1H OCEAN,5,0.14411764705882352
18275,-122.07,37.34,33.0,1208.0,198.0,495.0,216.0,5.4659,<1H OCEAN,4,0.16390728476821192
18276,-122.07,37.34,35.0,1172.0,184.0,512.0,175.0,7.3561,<1H OCEAN,5,0.15699658703071673
18277,-122.07,37.35,35.0,1447.0,205.0,619.0,206.0,9.8144,<1H OCEAN,5,0.14167242570836214
18278,-122.07,37.35,35.0,1579.0,210.0,570.0,196.0,8.5888,<1H OCEAN,5,0.13299556681443953
18279,-122.08,37.35,35.0,1347.0,207.0,548.0,189.0,7.7068,NEAR BAY,5,0.15367483296213807
18280,-122.07,37.34,30.0,1851.0,238.0,631.0,236.0,10.1007,<1H OCEAN,5,0.12857914640734738
18281,-122.08,37.34,23.0,2597.0,335.0,922.0,338.0,10.5142,<1H OCEAN,5,0.12899499422410474
18282,-122.08,37.34,28.0,1643.0,216.0,594.0,205.0,12.367,<1H OCEAN,5,0.13146682897139378
18283,-122.08,37.35,33.0,2398.0,317.0,832.0,314.0,10.3591,NEAR BAY,5,0.13219349457881568
18284,-122.1,37.38,37.0,4167.0,612.0,1577.0,597.0,7.5655,NEAR BAY,5,0.1468682505399568
18285,-122.1,37.37,37.0,2511.0,354.0,945.0,348.0,8.3924,NEAR BAY,5,0.14097968936678615
18286,-122.1,37.37,40.0,2224.0,354.0,929.0,345.0,8.1064,NEAR BAY,5,0.1591726618705036
18287,-122.11,37.37,22.0,1477.0,195.0,520.0,187.0,10.3329,NEAR BAY,5,0.13202437373053486
18288,-122.11,37.38,36.0,3598.0,500.0,1296.0,533.0,7.8177,NEAR BAY,5,0.13896609227348528
18289,-122.11,37.38,22.0,3638.0,719.0,1329.0,650.0,5.0804,NEAR BAY,4,0.1976360637713029
18290,-122.11,37.37,49.0,1068.0,190.0,410.0,171.0,7.2045,NEAR BAY,5,0.17790262172284643
18291,-122.12,37.37,18.0,1617.0,231.0,555.0,222.0,8.9021,NEAR BAY,5,0.14285714285714285
18292,-122.11,37.4,31.0,2836.0,490.0,1138.0,481.0,4.9519,NEAR BAY,4,0.17277856135401976
18293,-122.11,37.39,36.0,1660.0,261.0,655.0,249.0,6.3967,NEAR BAY,5,0.1572289156626506
18294,-122.1,37.39,35.0,2471.0,349.0,881.0,342.0,7.6229,NEAR BAY,5,0.14123836503439902
18295,-122.12,37.4,31.0,2356.0,405.0,921.0,358.0,7.0245,NEAR BAY,5,0.17190152801358236
18296,-122.12,37.39,34.0,3561.0,497.0,1336.0,501.0,8.9172,NEAR BAY,5,0.13956753720864926
18297,-122.12,37.38,34.0,1443.0,218.0,504.0,200.0,8.4709,NEAR BAY,5,0.15107415107415106
18298,-122.12,37.4,32.0,3514.0,473.0,1583.0,480.0,10.3894,NEAR BAY,5,0.13460443938531588
18299,-122.13,37.4,29.0,6027.0,1195.0,2687.0,1171.0,5.1335,NEAR BAY,4,0.19827443172390907
18300,-122.13,37.41,36.0,4787.0,900.0,2039.0,890.0,5.4063,NEAR BAY,4,0.1880091915604763
18301,-122.14,37.41,35.0,2419.0,426.0,949.0,433.0,6.4588,NEAR BAY,5,0.17610582885489873
18302,-122.14,37.42,46.0,206.0,44.0,134.0,51.0,4.15,NEAR BAY,3,0.21359223300970873
18303,-122.13,37.42,36.0,3982.0,1045.0,2251.0,995.0,3.5364,NEAR BAY,3,0.26243093922651933
18304,-122.12,37.41,33.0,2892.0,617.0,1250.0,581.0,5.3727,NEAR BAY,4,0.21334716459197786
18305,-122.11,37.43,35.0,3584.0,535.0,1405.0,538.0,7.3023,NEAR BAY,5,0.14927455357142858
18306,-122.11,37.43,35.0,3905.0,565.0,1562.0,553.0,7.313,NEAR BAY,5,0.1446862996158771
18307,-122.11,37.42,32.0,3058.0,595.0,1267.0,540.0,6.4949,NEAR BAY,5,0.1945716154349248
18308,-122.11,37.41,35.0,2712.0,428.0,1084.0,425.0,7.1382,NEAR BAY,5,0.15781710914454278
18309,-122.11,37.41,33.0,1641.0,284.0,659.0,282.0,6.0884,NEAR BAY,5,0.17306520414381474
18310,-122.12,37.42,35.0,2445.0,533.0,1187.0,519.0,5.2803,NEAR BAY,4,0.2179959100204499
18311,-122.12,37.42,36.0,2607.0,551.0,1165.0,523.0,5.1524,NEAR BAY,4,0.21135404679708478
18312,-122.13,37.43,40.0,3454.0,648.0,1498.0,647.0,5.2114,NEAR BAY,4,0.18760856977417487
18313,-122.13,37.43,32.0,4398.0,878.0,1799.0,792.0,4.7375,NEAR BAY,4,0.1996361982719418
18314,-122.12,37.43,36.0,3212.0,553.0,1455.0,574.0,6.46,NEAR BAY,5,0.17216687422166874
18315,-122.12,37.44,33.0,2974.0,623.0,1435.0,588.0,5.485,NEAR BAY,4,0.20948217888365836
18316,-122.13,37.44,42.0,2390.0,462.0,1146.0,468.0,6.3111,NEAR BAY,5,0.19330543933054392
18317,-122.12,37.44,33.0,1509.0,303.0,748.0,268.0,4.875,NEAR BAY,4,0.20079522862823063
18318,-122.11,37.44,35.0,2016.0,349.0,1023.0,376.0,5.6413,NEAR BAY,4,0.17311507936507936
18319,-122.12,37.43,33.0,3262.0,668.0,1411.0,626.0,5.316,NEAR BAY,4,0.20478234212139793
18320,-122.13,37.45,37.0,2295.0,332.0,933.0,332.0,6.7257,NEAR BAY,5,0.14466230936819172
18321,-122.13,37.45,37.0,1287.0,197.0,510.0,206.0,7.9029,NEAR BAY,5,0.15306915306915306
18322,-122.13,37.45,41.0,3233.0,540.0,1251.0,506.0,6.6354,NEAR BAY,5,0.16702752861119702
18323,-122.13,37.44,43.0,3004.0,440.0,1088.0,427.0,9.1508,NEAR BAY,5,0.14647137150466044
18324,-122.13,37.44,38.0,2835.0,447.0,1148.0,446.0,5.9277,NEAR BAY,4,0.15767195767195769
18325,-122.15,37.46,39.0,906.0,109.0,353.0,112.0,10.3942,NEAR BAY,5,0.12030905077262694
18326,-122.16,37.45,52.0,1135.0,219.0,441.0,200.0,7.5418,NEAR BAY,5,0.19295154185022026
18327,-122.15,37.46,52.0,1803.0,257.0,683.0,259.0,10.9508,NEAR BAY,5,0.14254021075984472
18328,-122.14,37.45,52.0,3841.0,537.0,1391.0,540.0,7.8647,NEAR BAY,5,0.139807341838063
18329,-122.15,37.45,52.0,2117.0,353.0,734.0,328.0,6.767,NEAR BAY,5,0.16674539442607464
18330,-122.14,37.45,48.0,2074.0,297.0,700.0,279.0,8.7051,NEAR BAY,5,0.14320154291224688
18331,-122.15,37.45,52.0,568.0,91.0,219.0,75.0,6.1575,NEAR BAY,5,0.1602112676056338
18332,-122.16,37.45,47.0,4234.0,1122.2429263519589,1808.0,1093.0,4.2297,NEAR BAY,3,0.2650550133093904
18333,-122.16,37.45,19.0,2207.0,810.0,1304.0,775.0,2.1406,NEAR BAY,2,0.3670140462165836
18334,-122.16,37.45,37.0,2926.0,874.0,1363.0,815.0,4.5987,NEAR BAY,4,0.2987012987012987
18335,-122.16,37.44,34.0,2199.0,529.0,1193.0,532.0,4.2972,NEAR BAY,3,0.2405638926784902
18336,-122.15,37.44,52.0,2063.0,320.0,774.0,309.0,7.2543,NEAR BAY,5,0.15511391177896267
18337,-122.15,37.44,52.0,1400.0,217.0,522.0,227.0,4.9861,NEAR BAY,4,0.155
18338,-122.15,37.44,52.0,1945.0,293.0,708.0,275.0,6.1655,NEAR BAY,5,0.1506426735218509
18339,-122.14,37.44,52.0,3117.0,468.0,1114.0,421.0,6.6756,NEAR BAY,5,0.15014436958614052
18340,-122.14,37.43,52.0,1944.0,308.0,696.0,293.0,8.2664,NEAR BAY,5,0.15843621399176955
18341,-122.14,37.43,52.0,1327.0,190.0,467.0,189.0,12.5902,NEAR BAY,5,0.14318010550113036
18342,-122.14,37.43,52.0,1383.0,227.0,551.0,249.0,6.5829,NEAR BAY,5,0.16413593637020968
18343,-122.15,37.43,47.0,2600.0,490.0,1149.0,465.0,5.0203,NEAR BAY,4,0.18846153846153846
18344,-122.15,37.42,44.0,3558.0,839.0,1779.0,832.0,3.9243,NEAR BAY,3,0.23580663293985385
18345,-122.14,37.43,18.0,2060.0,563.0,1144.0,600.0,4.0686,NEAR BAY,3,0.2733009708737864
18346,-122.15,37.43,20.0,11709.0,3607.7816368691315,7604.0,3589.0,1.9045,NEAR BAY,2,0.3081203891766275
18347,-122.16,37.42,34.0,4448.0,610.0,2571.0,581.0,11.0492,NEAR OCEAN,5,0.13714028776978418
18348,-122.15,37.41,15.0,2577.0,360.0,979.0,364.0,10.476,NEAR BAY,5,0.13969732246798602
18349,-122.17,37.43,24.0,3924.0,1142.0,7174.0,950.0,4.0972,NEAR OCEAN,3,0.2910295616717635
18350,-122.15,37.41,29.0,473.0,103.0,359.0,87.0,7.0309,NEAR BAY,5,0.21775898520084566
18351,-122.18,37.41,21.0,1034.0,117.0,323.0,117.0,10.7237,NEAR OCEAN,5,0.11315280464216634
18352,-122.13,37.39,27.0,3385.0,427.0,1248.0,409.0,12.0372,NEAR BAY,5,0.12614475627769572
18353,-122.12,37.37,37.0,1446.0,181.0,549.0,190.0,10.7355,NEAR BAY,5,0.1251728907330567
18354,-122.11,37.36,34.0,1575.0,183.0,511.0,180.0,13.1867,NEAR BAY,5,0.11619047619047619
18355,-122.13,37.37,30.0,2139.0,260.0,742.0,242.0,11.806,NEAR BAY,5,0.12155212716222534
18356,-122.14,37.38,26.0,2859.0,343.0,951.0,336.0,10.4277,NEAR BAY,5,0.11997201818817768
18357,-122.1,37.36,32.0,1433.0,199.0,498.0,201.0,9.3586,NEAR BAY,5,0.1388695045359386
18358,-122.1,37.36,35.0,2063.0,266.0,676.0,252.0,8.5294,NEAR BAY,5,0.1289384391662627
18359,-122.09,37.35,37.0,1795.0,285.0,791.0,261.0,7.5794,NEAR BAY,5,0.15877437325905291
18360,-122.09,37.35,30.0,1502.0,186.0,501.0,180.0,10.0259,NEAR BAY,5,0.12383488681757657
18361,-122.14,37.36,23.0,11294.0,1377.0,3840.0,1367.0,12.1387,NEAR BAY,5,0.12192314503276076
18362,-122.15,37.35,23.0,3814.0,485.0,1344.0,464.0,12.9792,NEAR BAY,5,0.127163083377032
18363,-122.11,37.31,7.0,189.0,26.0,84.0,29.0,13.8093,<1H OCEAN,5,0.13756613756613756
18364,-122.12,37.29,11.0,436.0,70.0,212.0,75.0,8.6196,<1H OCEAN,5,0.16055045871559634
18365,-122.12,37.28,21.0,349.0,64.0,149.0,56.0,5.8691,<1H OCEAN,4,0.1833810888252149
18366,-122.08,37.24,21.0,427.0,63.0,182.0,70.0,11.3283,<1H OCEAN,5,0.14754098360655737
18367,-122.01,37.18,37.0,3852.0,652.0,1534.0,567.0,5.8596,<1H OCEAN,4,0.16926272066458983
18368,-121.98,37.16,42.0,2533.0,433.0,957.0,398.0,5.3468,<1H OCEAN,4,0.17094354520331623
18369,-121.9,37.16,43.0,1529.0,311.0,570.0,250.0,5.2366,<1H OCEAN,4,0.20340091563113147
18370,-121.93,37.13,37.0,1150.0,203.0,511.0,179.0,5.7415,<1H OCEAN,4,0.17652173913043478
18371,-121.88,37.24,24.0,4420.0,996.0,2981.0,975.0,3.506,<1H OCEAN,3,0.2253393665158371
18372,-121.9,37.24,24.0,7521.0,1364.0,3970.0,1318.0,4.4004,<1H OCEAN,3,0.18135886185347694
18373,-121.86,37.22,18.0,7245.0,1029.0,2893.0,1049.0,6.9508,<1H OCEAN,5,0.14202898550724638
18374,-121.86,37.23,24.0,4337.0,670.0,1936.0,652.0,5.8904,<1H OCEAN,4,0.15448466682038275
18375,-121.85,37.22,21.0,6203.0,798.0,2494.0,800.0,7.7201,<1H OCEAN,5,0.1286474286635499
18376,-121.89,37.21,14.0,5636.0,697.0,2281.0,680.0,8.4262,<1H OCEAN,5,0.12366926898509581
18377,-121.84,37.18,6.0,9176.0,1201.0,3637.0,1138.0,8.3837,<1H OCEAN,5,0.13088491717523976
18378,-121.87,37.22,17.0,2825.0,365.0,1052.0,345.0,8.0595,<1H OCEAN,5,0.12920353982300886
18379,-121.87,37.22,26.0,1921.0,250.0,725.0,253.0,7.6933,<1H OCEAN,5,0.1301405517959396
18380,-121.86,37.21,23.0,2552.0,305.0,916.0,316.0,9.1974,<1H OCEAN,5,0.1195141065830721
18381,-121.87,37.21,18.0,1080.0,122.0,382.0,121.0,9.08,<1H OCEAN,5,0.11296296296296296
18382,-121.83,37.23,7.0,5389.0,903.0,2232.0,825.0,6.6659,<1H OCEAN,5,0.1675635553906105
18383,-121.8,37.19,45.0,1797.0,303.0,870.0,281.0,4.5417,<1H OCEAN,4,0.1686143572621035
18384,-121.84,37.21,15.0,5468.0,676.0,2221.0,675.0,8.3792,<1H OCEAN,5,0.12362838332114119
18385,-121.83,37.2,6.0,3694.0,574.0,1554.0,527.0,6.8333,<1H OCEAN,5,0.15538711423930698
18386,-121.83,37.21,14.0,2714.0,361.0,1259.0,375.0,7.7738,<1H OCEAN,5,0.13301400147383935
18387,-121.89,37.23,16.0,3574.0,466.0,1503.0,487.0,8.1988,<1H OCEAN,5,0.13038612199216565
18388,-121.89,37.23,20.0,7754.0,976.0,3094.0,941.0,8.19,<1H OCEAN,5,0.1258705184420944
18389,-121.88,37.24,14.0,7174.0,950.0,2782.0,899.0,8.3065,<1H OCEAN,5,0.13242263730136605
18390,-121.87,37.23,19.0,7357.0,963.0,3018.0,981.0,6.9473,<1H OCEAN,5,0.13089574554845726
18391,-121.87,37.27,16.0,3298.0,451.0,1542.0,423.0,6.7064,<1H OCEAN,5,0.13674954517889631
18392,-121.87,37.27,25.0,1730.0,226.0,721.0,243.0,7.5845,<1H OCEAN,5,0.130635838150289
18393,-121.86,37.27,19.0,1852.0,268.0,866.0,272.0,5.6139,<1H OCEAN,4,0.1447084233261339
18394,-121.87,37.27,18.0,3561.0,560.0,1753.0,553.0,5.0292,<1H OCEAN,4,0.15725919685481607
18395,-121.86,37.27,17.0,4393.0,709.0,2292.0,692.0,5.6876,<1H OCEAN,4,0.1613931254268154
18396,-121.77,37.23,15.0,4713.0,769.0,2519.0,778.0,5.6958,<1H OCEAN,4,0.16316571186081053
18397,-121.77,37.22,16.0,1617.0,306.0,667.0,264.0,4.5221,<1H OCEAN,4,0.18923933209647495
18398,-121.77,37.22,16.0,3992.0,540.0,2097.0,555.0,6.7287,<1H OCEAN,5,0.13527054108216433
18399,-121.76,37.23,16.0,4274.0,715.0,2240.0,704.0,5.4218,<1H OCEAN,4,0.16729059429106224
18400,-121.84,37.25,25.0,5939.0,989.0,3275.0,954.0,5.6488,<1H OCEAN,4,0.16652635123758208
18401,-121.83,37.23,22.0,5507.0,841.0,2785.0,848.0,6.0889,<1H OCEAN,5,0.15271472671145814
18402,-121.84,37.24,18.0,3574.0,504.0,1803.0,536.0,6.7836,<1H OCEAN,5,0.14101846670397314
18403,-121.84,37.24,24.0,7991.0,1286.0,4017.0,1213.0,5.4741,<1H OCEAN,4,0.1609310474283569
18404,-121.85,37.24,17.0,6425.0,1268.0,3934.0,1238.0,5.1228,<1H OCEAN,4,0.19735408560311285
18405,-121.86,37.25,16.0,6958.0,1300.0,2965.0,1217.0,4.2885,<1H OCEAN,3,0.1868352974992814
18406,-121.83,37.28,17.0,3057.0,606.0,2030.0,602.0,5.2166,<1H OCEAN,4,0.19823356231599606
18407,-121.81,37.27,20.0,3244.0,520.0,1769.0,469.0,5.9214,<1H OCEAN,4,0.16029593094944514
18408,-121.8,37.27,17.0,3912.0,737.0,2693.0,746.0,5.0772,<1H OCEAN,4,0.18839468302658488
18409,-121.82,37.27,16.0,2030.0,321.0,1343.0,365.0,6.3566,<1H OCEAN,5,0.158128078817734
18410,-121.81,37.27,22.0,2996.0,695.0,2169.0,607.0,4.3438,<1H OCEAN,3,0.23197596795727637
18411,-121.8,37.26,26.0,1394.0,238.0,990.0,315.0,4.8862,<1H OCEAN,4,0.17073170731707318
18412,-121.8,37.26,18.0,3631.0,947.0,2357.0,757.0,2.875,<1H OCEAN,2,0.2608096942990912
18413,-121.85,37.27,17.0,1957.0,261.0,863.0,269.0,7.3339,<1H OCEAN,5,0.13336739908022482
18414,-121.84,37.27,9.0,3624.0,812.0,1856.0,721.0,4.2083,<1H OCEAN,3,0.2240618101545254
18415,-121.84,37.27,17.0,2795.0,482.0,1904.0,506.0,5.0186,<1H OCEAN,4,0.17245080500894455
18416,-121.83,37.27,8.0,4454.0,1058.0,2595.0,1027.0,4.5615,<1H OCEAN,4,0.23753929052537046
18417,-121.84,37.27,16.0,2429.0,387.0,1293.0,363.0,5.5,<1H OCEAN,4,0.15932482503087692
18418,-121.83,37.27,14.0,2855.0,380.0,1420.0,383.0,6.6712,<1H OCEAN,5,0.1330998248686515
18419,-121.82,37.26,10.0,3030.0,574.0,1623.0,589.0,5.1356,<1H OCEAN,4,0.18943894389438945
18420,-121.83,37.26,11.0,2394.0,403.0,1393.0,409.0,5.5875,<1H OCEAN,4,0.1683375104427736
18421,-121.81,37.26,14.0,3379.0,683.0,1465.0,620.0,4.0547,<1H OCEAN,3,0.20213080793134064
18422,-121.81,37.26,16.0,1911.0,327.0,1158.0,332.0,5.9359,<1H OCEAN,4,0.17111459968602827
18423,-121.81,37.25,20.0,3398.0,771.0,1231.0,744.0,2.0288,<1H OCEAN,2,0.2268981753972925
18424,-121.81,37.25,12.0,2070.0,587.0,1216.0,532.0,4.1926,<1H OCEAN,3,0.28357487922705316
18425,-121.83,37.26,7.0,3609.0,751.0,1739.0,682.0,4.5033,<1H OCEAN,4,0.20809088390135771
18426,-121.82,37.25,16.0,2650.0,600.0,1969.0,586.0,3.9461,<1H OCEAN,3,0.22641509433962265
18427,-121.83,37.25,17.0,2332.0,637.0,1636.0,623.0,3.1932,<1H OCEAN,3,0.27315608919382506
18428,-121.87,37.26,17.0,1051.0,172.0,446.0,173.0,5.6652,<1H OCEAN,4,0.1636536631779258
18429,-121.86,37.26,16.0,2814.0,485.0,1305.0,465.0,5.5121,<1H OCEAN,4,0.17235252309879176
18430,-121.87,37.26,24.0,2383.0,343.0,1146.0,341.0,5.6223,<1H OCEAN,4,0.1439362148552245
18431,-121.85,37.26,16.0,1982.0,280.0,1030.0,297.0,6.4339,<1H OCEAN,5,0.14127144298688193
18432,-121.85,37.26,16.0,2312.0,303.0,1158.0,295.0,7.4323,<1H OCEAN,5,0.13105536332179932
18433,-121.85,37.26,16.0,1816.0,241.0,793.0,234.0,6.8194,<1H OCEAN,5,0.1327092511013216
18434,-121.84,37.26,5.0,1808.0,340.0,825.0,339.0,5.0509,<1H OCEAN,4,0.18805309734513273
18435,-121.83,37.26,15.0,3243.0,551.0,1752.0,551.0,5.5849,<1H OCEAN,4,0.16990440949737898
18436,-121.84,37.25,17.0,2363.0,473.0,1369.0,442.0,4.8355,<1H OCEAN,4,0.20016927634363096
18437,-121.87,37.25,4.0,2498.0,775.0,1213.0,631.0,3.7844,<1H OCEAN,3,0.31024819855884705
18438,-121.85,37.25,20.0,3773.0,624.0,1965.0,607.0,5.4939,<1H OCEAN,4,0.16538563477338988
18439,-121.83,37.24,23.0,2543.0,388.0,1297.0,385.0,5.9164,<1H OCEAN,4,0.1525756979944947
18440,-121.81,37.24,21.0,3250.0,610.0,1978.0,568.0,4.5,<1H OCEAN,3,0.18769230769230769
18441,-121.82,37.24,20.0,3671.0,567.0,1944.0,589.0,6.0538,<1H OCEAN,5,0.15445382729501497
18442,-121.82,37.25,24.0,3344.0,531.0,1768.0,541.0,5.8305,<1H OCEAN,4,0.15879186602870812
18443,-121.82,37.25,25.0,4021.0,634.0,2178.0,650.0,5.1663,<1H OCEAN,4,0.1576722208405869
18444,-121.81,37.25,5.0,1975.0,520.0,861.0,440.0,4.4565,<1H OCEAN,3,0.26329113924050634
