,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,bedrooms_per_room
7884,-118.13,33.87,20.0,3638.0,868.0,2326.0,822.0,3.3304,<1H OCEAN,0.23859263331500824
234,-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,2.9297,NEAR BAY,0.24204834605597964
18449,-121.81,37.23,19.0,2635.0,427.0,1497.0,410.0,6.3178,<1H OCEAN,0.1620493358633776
17176,-122.47,37.5,25.0,950.0,259.0,404.0,195.0,3.1937,NEAR OCEAN,0.27263157894736845
6476,-118.08,34.09,34.0,1823.0,457.0,1485.0,401.0,3.7222,<1H OCEAN,0.25068568294020843
8653,-118.4,33.85,29.0,2085.0,533.0,919.0,489.0,5.6017,<1H OCEAN,0.2556354916067146
7376,-118.23,33.97,47.0,932.0,295.0,1226.0,264.0,1.6065,<1H OCEAN,0.3165236051502146
11359,-117.92,33.74,18.0,1639.0,491.0,2513.0,458.0,2.1838,<1H OCEAN,0.29957291031116534
6178,-117.91,34.08,35.0,1443.0,266.0,861.0,262.0,3.5795,<1H OCEAN,0.18433818433818433
12973,-121.31,38.67,26.0,1387.0,226.0,807.0,244.0,4.1563,INLAND,0.16294160057678442
10357,-117.66,33.59,18.0,4552.0,706.0,1918.0,671.0,7.5791,<1H OCEAN,0.15509666080843584
15522,-117.06,33.14,27.0,3819.0,674.0,2447.0,717.0,3.8185,<1H OCEAN,0.17648599109714586
133,-122.21,37.83,34.0,5065.0,788.0,1627.0,766.0,6.8976,NEAR BAY,0.15557749259624876
13851,-117.31,34.51,18.0,2704.0,698.0,1611.0,597.0,2.0243,INLAND,0.2581360946745562
15295,-117.34,33.16,24.0,1006.0,277.0,610.0,246.0,2.25,NEAR OCEAN,0.2753479125248509
16993,-122.27,37.56,5.0,4921.0,1179.0,1810.0,1073.0,5.6936,NEAR BAY,0.2395854501117659
7250,-118.12,33.99,26.0,2296.0,534.0,1777.0,507.0,2.5395,<1H OCEAN,0.23257839721254356
1648,-121.96,37.99,2.0,3129.0,707.0,1606.0,698.0,2.9591,INLAND,0.22595078299776286
14904,-117.06,32.6,25.0,1075.0,238.0,434.0,234.0,1.7472,NEAR OCEAN,0.2213953488372093
3072,-119.23,35.78,8.0,1612.0,343.0,1230.0,330.0,2.1806,INLAND,0.21277915632754343
7826,-118.14,33.9,26.0,2145.0,471.0,1150.0,429.0,3.5972,<1H OCEAN,0.21958041958041957
16276,-121.26,37.93,33.0,2109.0,531.0,2248.0,588.0,1.4583,INLAND,0.25177809388335703
18129,-122.02,37.35,26.0,2785.0,418.0,1221.0,422.0,8.1078,<1H OCEAN,0.15008976660682227
10703,-117.71,33.6,8.0,3329.0,753.0,1312.0,629.0,3.5521,<1H OCEAN,0.22619405226794834
7246,-118.11,34.0,38.0,2573.0,484.0,1568.0,459.0,3.0208,<1H OCEAN,0.1881072677808006
20346,-119.06,34.22,13.0,4175.0,1321.0,2257.0,1271.0,3.1446,<1H OCEAN,0.31640718562874254
4302,-118.29,34.09,52.0,1272.0,322.0,984.0,353.0,1.9063,<1H OCEAN,0.2531446540880503
6457,-118.06,34.11,36.0,2178.0,485.0,914.0,412.0,2.7656,INLAND,0.22268135904499542
19900,-119.29,36.32,27.0,1513.0,374.0,839.0,350.0,1.2012,INLAND,0.24719101123595505
5861,-118.33,34.18,48.0,2122.0,385.0,926.0,362.0,5.6975,<1H OCEAN,0.18143261074458059
4283,-118.32,34.09,34.0,1478.0,675.0,1976.0,653.0,2.0557,<1H OCEAN,0.45669824086603517
5893,-118.31,34.16,38.0,2347.0,665.0,1317.0,547.0,3.2112,<1H OCEAN,0.2833404345973583
8540,-118.36,33.89,27.0,2837.0,684.0,2141.0,648.0,3.1325,<1H OCEAN,0.24109975326048644
5612,-118.27,33.79,39.0,1417.0,359.0,1450.0,367.0,2.8462,<1H OCEAN,0.25335215243472126
1152,-121.54,39.6,15.0,886.0,204.0,576.0,205.0,2.1467,INLAND,0.23024830699774265
4184,-118.22,34.13,40.0,2749.0,580.0,1375.0,511.0,4.825,<1H OCEAN,0.2109858130229174
19659,-120.85,37.51,5.0,2899.0,745.0,1593.0,633.0,2.2292,INLAND,0.2569851672990686
358,-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304,NEAR BAY,0.16375056078959174
14509,-117.21,32.87,12.0,1428.0,303.0,528.0,269.0,4.1429,NEAR OCEAN,0.21218487394957983
10078,-120.27,39.35,11.0,2520.0,401.0,397.0,165.0,4.665,INLAND,0.15912698412698412
17590,-121.91,37.31,46.0,3052.0,587.0,1373.0,590.0,4.7287,<1H OCEAN,0.19233289646133683
12651,-121.44,38.52,36.0,3446.0,950.0,2460.0,847.0,1.6521,INLAND,0.2756819500870575
9679,-118.98,37.64,17.0,3769.0,908.0,1160.0,453.0,3.05,INLAND,0.24091270894136377
20542,-121.75,38.55,33.0,2479.0,382.0,979.0,377.0,4.7308,INLAND,0.15409439290036306
2113,-119.75,36.76,29.0,2077.0,524.0,1887.0,489.0,1.4107,INLAND,0.2522869523350987
11527,-118.08,33.77,26.0,2461.0,562.0,971.0,544.0,2.1944,<1H OCEAN,0.22836245428687527
11066,-117.89,33.78,16.0,6352.0,1747.0,5085.0,1649.0,2.8835,<1H OCEAN,0.27503148614609574
8322,-118.3,33.95,41.0,2057.0,550.0,1805.0,506.0,1.2455,<1H OCEAN,0.26737967914438504
18489,-121.59,37.01,16.0,6637.0,1171.0,3575.0,1162.0,4.3227,INLAND,0.1764351363567877
4089,-118.42,34.15,48.0,680.0,131.0,268.0,126.0,4.615,<1H OCEAN,0.19264705882352942
9349,-122.56,37.97,52.0,1833.0,324.0,735.0,306.0,4.6944,NEAR BAY,0.176759410801964
5776,-118.28,34.16,49.0,1393.0,290.0,605.0,282.0,2.9491,<1H OCEAN,0.208183776022972
19165,-122.68,38.4,32.0,2826.0,627.0,1767.0,628.0,3.1047,<1H OCEAN,0.2218683651804671
16009,-122.45,37.74,38.0,5688.0,930.0,2263.0,908.0,6.203,NEAR BAY,0.16350210970464135
13202,-117.71,34.06,27.0,2127.0,628.0,1970.0,534.0,1.4722,INLAND,0.2952515279736718
16367,-121.32,38.02,23.0,3251.0,689.0,1890.0,668.0,3.0729,INLAND,0.21193478929560136
9517,-123.2,39.15,27.0,990.0,238.0,592.0,225.0,2.0074,<1H OCEAN,0.2404040404040404
3256,-120.13,35.87,26.0,48.0,8.0,13.0,8.0,2.375,INLAND,0.16666666666666666
5101,-118.31,33.97,48.0,1541.0,314.0,819.0,312.0,3.0917,<1H OCEAN,0.20376378974691758
8775,-118.31,33.8,29.0,2795.0,572.0,1469.0,557.0,3.7167,<1H OCEAN,0.20465116279069767
5624,-118.27,33.77,26.0,2272.0,694.0,2567.0,595.0,1.9964,NEAR OCEAN,0.30545774647887325
9715,-121.67,36.68,38.0,5561.0,1292.0,3523.0,1253.0,2.8289,<1H OCEAN,0.2323323143319547
14992,-117.03,32.72,38.0,886.0,176.0,505.0,188.0,3.5938,NEAR OCEAN,0.1986455981941309
6437,-118.02,34.1,36.0,1928.0,361.0,1008.0,368.0,4.733,INLAND,0.18724066390041494
121,-122.24,37.85,37.0,334.0,54.0,98.0,47.0,4.9643,NEAR BAY,0.16167664670658682
16722,-120.68,35.48,15.0,2608.0,525.0,1351.0,502.0,2.7798,<1H OCEAN,0.2013036809815951
18717,-122.42,40.6,5.0,2614.0,433.0,1275.0,411.0,3.4464,INLAND,0.16564651874521805
12794,-121.46,38.64,20.0,1517.0,323.0,1287.0,328.0,1.6607,INLAND,0.2129202373104812
8808,-118.39,33.71,18.0,1193.0,233.0,475.0,228.0,7.5594,NEAR OCEAN,0.1953059513830679
19047,-121.83,38.45,15.0,5115.0,776.0,2540.0,794.0,4.8611,INLAND,0.15171065493646138
3400,-118.35,34.28,30.0,3214.0,513.0,1700.0,533.0,4.6944,<1H OCEAN,0.15961418792781581
14911,-117.05,32.61,21.0,6034.0,1205.0,3795.0,1146.0,3.2633,NEAR OCEAN,0.19970169042094796
9434,-120.19,37.53,25.0,1470.0,341.0,706.0,283.0,1.7614,INLAND,0.23197278911564626
11273,-117.97,33.79,34.0,2456.0,410.0,1289.0,442.0,4.1818,<1H OCEAN,0.16693811074918566
1979,-120.08,38.8,34.0,1988.0,511.0,36.0,15.0,4.625,INLAND,0.25704225352112675
12983,-121.3,38.68,19.0,2655.0,438.0,1253.0,454.0,5.2817,INLAND,0.16497175141242937
9906,-122.28,38.32,12.0,4609.0,1005.0,2293.0,960.0,3.4543,NEAR BAY,0.2180516380993708
4622,-118.32,34.07,52.0,2980.0,366.0,967.0,359.0,11.2185,<1H OCEAN,0.12281879194630872
7100,-117.99,33.9,33.0,2161.0,383.0,1235.0,383.0,5.6454,<1H OCEAN,0.1772327626099028
14549,-117.24,32.95,18.0,1591.0,268.0,547.0,243.0,5.9547,NEAR OCEAN,0.1684475172847266
17541,-121.87,37.35,37.0,1566.0,375.0,1223.0,346.0,3.2793,<1H OCEAN,0.23946360153256704
2676,-115.59,32.96,17.0,841.0,146.0,473.0,154.0,3.1979,INLAND,0.17360285374554102
8842,-118.38,34.09,28.0,4001.0,1352.0,1799.0,1220.0,2.5784,<1H OCEAN,0.33791552111972006
18057,-122.0,37.27,33.0,1664.0,271.0,759.0,272.0,5.7876,<1H OCEAN,0.16286057692307693
14820,-117.11,32.67,46.0,928.0,236.0,790.0,235.0,1.6806,NEAR OCEAN,0.2543103448275862
7697,-118.12,33.96,34.0,2863.0,451.0,1243.0,466.0,6.0723,<1H OCEAN,0.1575270695075096
19953,-119.33,36.22,29.0,1735.0,323.0,805.0,293.0,3.5039,INLAND,0.1861671469740634
12805,-121.46,38.61,43.0,1111.0,269.0,613.0,290.0,1.2917,INLAND,0.24212421242124213
15308,-117.37,33.19,38.0,861.0,213.0,486.0,204.0,4.1875,NEAR OCEAN,0.24738675958188153
987,-121.82,37.73,47.0,127.0,23.0,51.0,21.0,4.3472,INLAND,0.18110236220472442
100,-122.25,37.81,29.0,4656.0,1414.0,2304.0,1250.0,2.4912,NEAR BAY,0.30369415807560135
7670,-118.07,33.92,36.0,1560.0,320.0,1348.0,314.0,3.622,<1H OCEAN,0.20512820512820512
3486,-118.54,34.28,10.0,7665.0,999.0,3517.0,998.0,10.8805,<1H OCEAN,0.13033268101761253
10318,-117.81,33.84,17.0,4343.0,515.0,1605.0,484.0,10.5981,<1H OCEAN,0.11858162560442091
10777,-117.91,33.65,24.0,885.0,321.0,590.0,254.0,2.625,<1H OCEAN,0.36271186440677966
20186,-119.14,34.28,31.0,790.0,241.0,1095.0,222.0,2.25,NEAR OCEAN,0.3050632911392405
1830,-122.31,37.92,43.0,2116.0,407.0,900.0,361.0,4.1587,NEAR BAY,0.19234404536862004
2001,-119.78,36.75,35.0,2114.0,506.0,2050.0,474.0,1.2375,INLAND,0.23935666982024598
20227,-119.29,34.31,25.0,1092.0,190.0,702.0,215.0,3.9063,NEAR OCEAN,0.17399267399267399
13211,-117.7,34.04,13.0,5301.0,1025.0,2870.0,984.0,3.5954,INLAND,0.19335974344463308
20150,-119.06,34.36,48.0,1459.0,324.0,902.0,350.0,2.4185,<1H OCEAN,0.22206991089787526
17988,-121.94,37.29,20.0,710.0,188.0,363.0,176.0,4.0962,<1H OCEAN,0.2647887323943662
16149,-122.47,37.77,52.0,3143.0,635.0,1350.0,623.0,3.8571,NEAR BAY,0.20203627107858735
18271,-122.09,37.36,37.0,1550.0,238.0,805.0,250.0,5.0222,NEAR BAY,0.15354838709677418
15712,-122.44,37.79,52.0,1726.0,384.0,614.0,356.0,3.6812,NEAR BAY,0.22247972190034762
17979,-121.95,37.32,33.0,726.0,168.0,351.0,147.0,3.1458,<1H OCEAN,0.23140495867768596
6204,-117.87,34.06,25.0,3652.0,470.0,1525.0,484.0,10.1248,<1H OCEAN,0.12869660460021906
3042,-119.27,35.49,39.0,2649.0,572.0,1815.0,547.0,2.3533,INLAND,0.21593053982634958
2343,-119.69,36.82,15.0,3303.0,512.0,1687.0,505.0,4.81,INLAND,0.15501059642749015
15694,-122.45,37.79,52.0,2196.0,280.0,668.0,291.0,10.0914,NEAR BAY,0.12750455373406194
14847,-117.08,32.68,26.0,3071.0,615.0,2156.0,568.0,2.9318,NEAR OCEAN,0.20026050146532073
15901,-122.41,37.74,34.0,1403.0,262.0,839.0,255.0,4.7031,NEAR BAY,0.18674269422665715
3682,-118.42,34.2,34.0,161.0,48.0,66.0,33.0,1.0,<1H OCEAN,0.2981366459627329
1651,-121.95,37.94,21.0,3153.0,411.0,1318.0,431.0,6.8642,INLAND,0.13035204567078973
2790,-118.4,37.36,34.0,2465.0,619.0,1172.0,575.0,1.9722,INLAND,0.2511156186612576
9221,-120.26,37.13,33.0,1239.0,250.0,648.0,227.0,2.0278,INLAND,0.20177562550443906
17799,-121.82,37.38,32.0,1650.0,246.0,768.0,263.0,6.8462,<1H OCEAN,0.14909090909090908
17258,-119.72,34.42,37.0,1635.0,427.0,1027.0,408.0,3.5905,NEAR OCEAN,0.26116207951070336
19173,-122.68,38.43,18.0,2723.0,529.0,1150.0,520.0,3.5885,<1H OCEAN,0.19427102460521484
1349,-121.93,38.02,13.0,1524.0,286.0,940.0,308.0,5.1337,INLAND,0.18766404199475065
11725,-120.04,39.27,24.0,2237.0,491.0,264.0,95.0,4.1364,INLAND,0.21949038891372374
8382,-118.36,33.96,25.0,1849.0,518.0,1498.0,451.0,2.8378,<1H OCEAN,0.280151433207139
14539,-117.14,32.92,15.0,1558.0,314.0,949.0,332.0,5.2864,<1H OCEAN,0.20154043645699615
12733,-121.35,38.58,20.0,2992.0,378.0,1105.0,368.0,8.6572,INLAND,0.12633689839572193
19888,-119.16,36.28,18.0,2377.0,414.0,1359.0,424.0,4.4,INLAND,0.17416912074042912
14250,-117.09,32.72,33.0,1096.0,240.0,716.0,224.0,1.6944,NEAR OCEAN,0.21897810218978103
7518,-118.25,33.91,35.0,1479.0,272.0,963.0,292.0,3.4917,<1H OCEAN,0.1839080459770115
20578,-121.81,38.84,37.0,352.0,65.0,238.0,67.0,2.8542,INLAND,0.1846590909090909
19613,-121.14,37.46,4.0,2919.0,503.0,1592.0,491.0,5.2452,INLAND,0.1723192874272011
853,-122.03,37.59,16.0,4371.0,889.0,2530.0,817.0,4.6786,NEAR BAY,0.2033859528711965
1339,-121.89,38.01,28.0,3639.0,751.0,2362.0,641.0,3.0042,INLAND,0.20637537785105797
11689,-117.99,33.87,16.0,1689.0,499.0,1260.0,453.0,3.1205,<1H OCEAN,0.295441089402013
14651,-117.15,32.81,34.0,1629.0,318.0,900.0,282.0,3.1458,NEAR OCEAN,0.19521178637200737
14133,-117.07,32.75,37.0,2690.0,549.0,1219.0,524.0,2.3148,NEAR OCEAN,0.20408921933085503
5566,-118.29,33.92,23.0,2503.0,532.0,1735.0,505.0,2.7368,<1H OCEAN,0.21254494606472232
10764,-117.91,33.63,20.0,3442.0,1526.0,1427.0,977.0,3.1985,<1H OCEAN,0.44334689134224287
17179,-122.44,37.52,16.0,7077.0,1179.0,3502.0,1148.0,5.9919,NEAR OCEAN,0.1665960152607037
4379,-118.28,34.09,52.0,2273.0,663.0,1480.0,597.0,2.3333,<1H OCEAN,0.29168499780026397
325,-122.19,37.74,43.0,707.0,147.0,417.0,155.0,2.5139,NEAR BAY,0.2079207920792079
15519,-117.09,33.15,13.0,3958.0,865.0,1981.0,840.0,3.4764,<1H OCEAN,0.21854471955533097
18769,-122.31,40.45,10.0,1187.0,236.0,728.0,248.0,2.0469,INLAND,0.1988205560235889
15661,-122.42,37.78,27.0,1728.0,884.0,1211.0,752.0,0.8543,NEAR BAY,0.5115740740740741
14890,-117.09,32.61,21.0,1945.0,430.0,1335.0,419.0,3.6467,NEAR OCEAN,0.2210796915167095
7526,-118.24,33.92,40.0,1772.0,369.0,1122.0,324.0,3.2768,<1H OCEAN,0.2082392776523702
18179,-122.0,37.36,17.0,6012.0,1737.0,3539.0,1625.0,3.8464,<1H OCEAN,0.28892215568862273
16559,-121.28,37.82,10.0,9205.0,1774.0,5935.0,1673.0,3.65,INLAND,0.19272134709397068
769,-122.09,37.65,35.0,1184.0,200.0,572.0,194.0,4.7143,NEAR BAY,0.16891891891891891
4580,-118.28,34.06,14.0,1787.0,853.0,2251.0,763.0,1.1642,<1H OCEAN,0.47733631785114716
18297,-122.12,37.38,34.0,1443.0,218.0,504.0,200.0,8.4709,NEAR BAY,0.15107415107415106
8796,-118.41,33.77,22.0,7554.0,991.0,2808.0,946.0,10.06,NEAR OCEAN,0.13118877415938576
3596,-118.49,34.24,34.0,1971.0,316.0,917.0,307.0,6.0965,<1H OCEAN,0.16032470826991374
285,-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,NEAR BAY,0.2242934455802766
17664,-121.89,37.27,28.0,1481.0,256.0,688.0,221.0,5.2088,<1H OCEAN,0.17285617825793384
8311,-118.12,33.77,10.0,7264.0,1137.0,2528.0,1057.0,10.2233,NEAR OCEAN,0.15652533039647576
8791,-118.38,33.8,36.0,4421.0,702.0,1433.0,624.0,8.0838,NEAR OCEAN,0.15878760461434066
5014,-118.32,34.0,50.0,3250.0,693.0,2300.0,675.0,1.95,<1H OCEAN,0.21323076923076922
14543,-117.18,32.92,4.0,15025.0,2616.0,7560.0,2392.0,5.196,<1H OCEAN,0.17410981697171382
11142,-117.95,33.84,34.0,1229.0,215.0,1035.0,218.0,3.5455,<1H OCEAN,0.17493897477624085
7037,-118.08,33.96,34.0,1431.0,310.0,1162.0,288.0,4.369,<1H OCEAN,0.21663172606568834
3469,-118.47,34.3,16.0,2495.0,551.0,2314.0,567.0,3.6736,<1H OCEAN,0.22084168336673346
2658,-124.0,40.22,16.0,2088.0,535.0,816.0,326.0,1.319,<1H OCEAN,0.25622605363984674
18504,-121.96,37.13,26.0,50.0,5.0,17.0,4.0,15.0001,<1H OCEAN,0.1
4641,-118.3,34.06,33.0,2437.0,1283.0,3906.0,1084.0,2.0332,<1H OCEAN,0.526466967583094
2711,-115.72,32.75,16.0,348.0,99.0,123.0,54.0,2.0938,INLAND,0.28448275862068967
10258,-117.87,33.85,33.0,45.0,11.0,34.0,10.0,5.2949,<1H OCEAN,0.24444444444444444
19664,-120.82,37.49,25.0,1611.0,285.0,882.0,261.0,3.5547,INLAND,0.17690875232774675
1589,-121.95,37.81,5.0,7178.0,898.0,2823.0,907.0,9.0776,<1H OCEAN,0.1251044859292282
15584,-116.6,33.06,23.0,1731.0,365.0,612.0,258.0,2.7813,INLAND,0.21086077411900636
8955,-118.39,34.02,45.0,1577.0,421.0,1042.0,375.0,3.4375,<1H OCEAN,0.26696258719086874
8073,-118.18,33.83,52.0,2569.0,484.0,1030.0,451.0,4.1301,NEAR OCEAN,0.188400155702608
12773,-121.43,38.62,36.0,1765.0,438.0,1008.0,382.0,2.0639,INLAND,0.2481586402266289
9156,-118.51,34.43,15.0,8510.0,1258.0,3733.0,1233.0,6.1082,<1H OCEAN,0.14782608695652175
3214,-119.64,36.34,32.0,2958.0,670.0,1504.0,627.0,1.8606,INLAND,0.22650439486139284
904,-121.99,37.54,26.0,2332.0,371.0,1285.0,404.0,5.388,<1H OCEAN,0.1590909090909091
19760,-122.25,40.15,15.0,1677.0,346.0,858.0,327.0,2.4375,INLAND,0.20632081097197377
2678,-115.52,32.98,21.0,1302.0,327.0,1244.0,316.0,2.2054,INLAND,0.2511520737327189
19319,-122.98,38.44,29.0,4450.0,939.0,1328.0,590.0,3.1,<1H OCEAN,0.2110112359550562
18865,-122.22,38.11,43.0,1939.0,353.0,968.0,392.0,3.1848,NEAR BAY,0.1820526044352759
10111,-117.94,33.94,25.0,3250.0,546.0,1452.0,501.0,5.1084,<1H OCEAN,0.168
7309,-118.19,33.98,34.0,1022.0,286.0,1058.0,275.0,2.6042,<1H OCEAN,0.27984344422700586
1498,-122.01,37.93,25.0,2652.0,335.0,1062.0,334.0,7.5898,NEAR BAY,0.12631975867269984
6589,-118.2,34.2,44.0,2890.0,438.0,1219.0,429.0,6.987,<1H OCEAN,0.15155709342560553
13019,-121.22,38.68,10.0,6262.0,1278.0,2954.0,1169.0,3.4506,INLAND,0.20408815075055892
15082,-116.94,32.8,28.0,3042.0,729.0,1964.0,703.0,2.4141,<1H OCEAN,0.23964497041420119
14269,-117.12,32.69,46.0,200.0,77.0,180.0,65.0,1.0658,NEAR OCEAN,0.385
19766,-122.1,40.03,25.0,2516.0,528.5788292278693,1266.0,494.0,1.7566,INLAND,0.21008697505082244
9364,-122.54,37.94,39.0,3670.0,775.0,1519.0,788.0,4.4081,NEAR BAY,0.2111716621253406
16964,-122.31,37.53,41.0,1608.0,269.0,676.0,267.0,4.6125,NEAR OCEAN,0.16728855721393035
5388,-118.39,34.03,19.0,1450.0,509.0,746.0,437.0,3.1415,<1H OCEAN,0.3510344827586207
14712,-117.04,32.79,23.0,2491.0,350.0,863.0,348.0,6.7196,<1H OCEAN,0.1405058209554396
3087,-118.87,35.65,33.0,1504.0,325.0,584.0,223.0,3.4792,INLAND,0.2160904255319149
14613,-117.17,32.79,44.0,2262.0,647.0,3009.0,657.0,2.2663,NEAR OCEAN,0.28603006189213087
1048,-120.65,38.42,23.0,1538.0,305.0,730.0,267.0,2.6078,INLAND,0.19830949284785435
1471,-122.01,37.97,34.0,3259.0,498.0,1250.0,478.0,5.3794,NEAR BAY,0.15280760969622584
11762,-121.26,38.74,22.0,7173.0,1314.0,3526.0,1316.0,3.3941,INLAND,0.18318695106649938
18512,-122.01,36.99,41.0,2548.0,508.0,1290.0,488.0,3.6902,NEAR OCEAN,0.19937205651491366
17156,-122.19,37.42,47.0,932.0,167.0,295.0,116.0,8.4375,NEAR OCEAN,0.1791845493562232
4997,-118.28,33.99,46.0,2577.0,703.0,2446.0,687.0,1.275,<1H OCEAN,0.2727978269305394
6410,-118.02,34.11,35.0,2454.0,458.0,1110.0,435.0,3.8029,INLAND,0.18663406682966585
2813,-119.04,35.42,47.0,1691.0,402.0,913.0,358.0,1.8403,INLAND,0.23772915434654052
11662,-118.02,33.86,26.0,2342.0,383.0,1290.0,394.0,5.6677,<1H OCEAN,0.16353543979504698
1154,-121.49,39.52,25.0,848.0,153.0,436.0,155.0,3.9028,INLAND,0.1804245283018868
19482,-120.98,37.66,33.0,1959.0,342.0,984.0,356.0,4.5208,INLAND,0.17457886676875958
8988,-118.36,33.99,35.0,3702.0,648.0,1449.0,614.0,5.3194,<1H OCEAN,0.17504051863857376
20211,-119.23,34.28,24.0,4260.0,691.0,1581.0,607.0,5.5048,NEAR OCEAN,0.16220657276995304
7074,-117.98,33.94,32.0,2562.0,491.0,1222.0,446.0,4.0985,<1H OCEAN,0.1916471506635441
2541,-124.17,40.8,52.0,1606.0,419.0,891.0,367.0,1.585,NEAR OCEAN,0.26089663760896636
10630,-117.78,33.71,4.0,974.0,232.0,428.0,203.0,4.6141,<1H OCEAN,0.23819301848049282
13082,-121.37,38.57,16.0,3895.0,896.0,1762.0,855.0,2.6635,INLAND,0.2300385109114249
10307,-117.82,33.9,25.0,1137.0,170.0,524.0,164.0,7.5744,<1H OCEAN,0.14951627088830255
17038,-122.25,37.49,40.0,2709.0,521.0,1156.0,510.0,4.6366,NEAR OCEAN,0.19232188999630861
19428,-121.01,37.7,12.0,9148.0,1906.0,4656.0,1853.0,3.2447,INLAND,0.20835155225185834
14524,-117.12,32.9,13.0,1743.0,363.0,854.0,353.0,4.6667,<1H OCEAN,0.2082616179001721
10664,-117.84,33.64,11.0,6840.0,1689.0,6083.0,1629.0,2.4132,<1H OCEAN,0.2469298245614035
469,-122.29,37.87,46.0,1267.0,324.0,792.0,321.0,2.525,NEAR BAY,0.2557221783741121
8459,-118.35,33.9,32.0,1056.0,225.0,565.0,231.0,3.9485,<1H OCEAN,0.21306818181818182
4548,-118.21,34.02,52.0,22.0,7.0,55.0,7.0,7.5752,<1H OCEAN,0.3181818181818182
6047,-117.73,34.03,42.0,1967.0,378.0,1459.0,348.0,3.0375,INLAND,0.19217081850533807
18730,-122.46,40.52,13.0,2085.0,322.0,1077.0,333.0,5.2149,INLAND,0.15443645083932853
14569,-117.21,32.83,28.0,3241.0,533.0,1334.0,513.0,4.1806,NEAR OCEAN,0.1644554149953718
6297,-117.9,34.02,15.0,14058.0,2486.0,8997.0,2497.0,5.0704,<1H OCEAN,0.17683881064162754
13454,-117.4,34.11,14.0,1933.0,347.0,1443.0,376.0,4.2121,INLAND,0.17951370926021729
766,-122.1,37.66,33.0,1954.0,464.0,1293.0,448.0,3.0489,NEAR BAY,0.2374616171954964
15990,-122.47,37.75,45.0,2399.0,426.0,911.0,423.0,4.4312,NEAR BAY,0.1775739891621509
16450,-121.28,38.14,38.0,2803.0,500.0,1223.0,509.0,4.119,INLAND,0.17838030681412773
6312,-117.98,34.02,32.0,2945.0,651.0,2044.0,652.0,3.1979,<1H OCEAN,0.22105263157894736
20469,-118.73,34.27,23.0,4550.0,762.0,2301.0,744.0,4.556,<1H OCEAN,0.16747252747252747
17269,-119.7,34.4,25.0,1858.0,493.0,865.0,460.0,3.0938,NEAR OCEAN,0.26533907427341225
1891,-120.0,38.92,17.0,1106.0,207.0,466.0,180.0,3.3295,INLAND,0.1871609403254973
15462,-117.22,33.17,6.0,1487.0,362.0,810.0,322.0,3.625,<1H OCEAN,0.24344317417619368
3705,-118.39,34.19,41.0,2000.0,485.0,1439.0,461.0,3.0491,<1H OCEAN,0.2425
19449,-121.03,37.68,20.0,3204.0,625.0,2016.0,605.0,2.6567,INLAND,0.19506866416978777
2581,-124.08,40.86,18.0,1287.0,484.0,805.0,502.0,1.1157,NEAR OCEAN,0.37606837606837606
11936,-117.4,33.94,42.0,943.0,171.0,466.0,203.0,3.1458,INLAND,0.18133616118769882
9619,-120.43,37.35,15.0,1613.0,203.0,673.0,213.0,5.9378,INLAND,0.12585244885306882
8822,-118.35,34.09,35.0,2234.0,689.0,1334.0,662.0,2.5444,<1H OCEAN,0.3084153983885407
19709,-121.63,39.18,13.0,1907.0,347.0,821.0,367.0,2.0978,INLAND,0.18196119559517568
14434,-117.23,32.8,28.0,3379.0,918.0,1849.0,849.0,3.0293,NEAR OCEAN,0.2716780112459308
13079,-121.34,38.55,11.0,2838.0,498.0,1701.0,504.0,4.1447,INLAND,0.17547568710359407
4538,-118.2,34.03,41.0,1292.0,334.0,1150.0,322.0,1.925,<1H OCEAN,0.2585139318885449
1997,-119.77,36.73,45.0,1081.0,241.0,821.0,230.0,1.7829,INLAND,0.22294172062904719
6726,-118.11,34.12,52.0,2954.0,371.0,1152.0,347.0,11.5609,<1H OCEAN,0.12559241706161137
20200,-119.19,34.25,12.0,232.0,37.0,79.0,35.0,4.1667,NEAR OCEAN,0.15948275862068967
4481,-118.18,34.06,27.0,2025.0,565.0,2189.0,577.0,2.6083,<1H OCEAN,0.27901234567901234
18485,-121.57,37.0,18.0,7241.0,1225.0,4168.0,1138.0,4.5714,INLAND,0.16917552824195553
16894,-122.38,37.58,52.0,2039.0,299.0,772.0,303.0,6.471,NEAR OCEAN,0.14664051005394801
18326,-122.16,37.45,52.0,1135.0,219.0,441.0,200.0,7.5418,NEAR BAY,0.19295154185022026
16029,-122.44,37.73,46.0,3581.0,758.0,1670.0,703.0,4.1932,NEAR BAY,0.21167271711812344
14955,-116.97,32.75,28.0,3519.0,583.0,1720.0,590.0,4.7973,<1H OCEAN,0.1656720659278204
12825,-121.47,38.72,26.0,1708.0,299.0,911.0,290.0,4.0227,INLAND,0.17505854800936768
11448,-117.98,33.68,14.0,3396.0,477.0,1542.0,472.0,7.3982,<1H OCEAN,0.14045936395759717
13223,-117.67,34.03,20.0,8561.0,1411.0,4861.0,1450.0,4.7056,INLAND,0.16481719425300784
